Iteration,Vivants,Morts
1061,547,9453
1062,547,9453
1063,547,9453
1064,555,9445
1065,555,9445
1066,555,9445
1067,537,9463
1068,537,9463
1069,537,9463
1070,506,9494
1071,506,9494
1072,506,9494
1073,526,9474
1074,526,9474
1075,526,9474
1076,516,9484
1077,516,9484
1078,516,9484
1079,520,9480
1080,520,9480
1081,520,9480
1082,501,9499
1083,501,9499
1084,501,9499
1085,494,9506
1086,494,9506
1087,494,9506
1088,476,9524
1089,476,9524
1090,476,9524
1091,471,9529
1092,471,9529
1093,471,9529
1094,467,9533
1095,467,9533
1096,467,9533
1097,445,9555
1098,445,9555
1099,445,9555
1100,457,9543
1101,457,9543
1102,457,9543
1103,461,9539
1104,461,9539
1105,461,9539
1106,446,9554
1107,446,9554
1108,446,9554
1109,457,9543
1110,457,9543
1111,457,9543
1112,465,9535
1113,465,9535
1114,465,9535
1115,470,9530
1116,470,9530
1117,487,9513
1118,487,9513
1119,487,9513
1120,488,9512
1121,488,9512
1122,488,9512
1123,480,9520
1124,480,9520
1125,480,9520
1126,480,9520
1127,480,9520
1128,480,9520
1129,475,9525
1130,475,9525
1131,475,9525
1132,470,9530
1133,470,9530
1134,470,9530
1135,502,9498
1136,502,9498
1137,481,9519
1138,481,9519
1139,481,9519
1140,506,9494
1141,506,9494
1142,506,9494
1143,496,9504
1144,496,9504
1145,496,9504
1146,508,9492
1147,508,9492
1148,508,9492
1149,492,9508
1150,492,9508
1151,492,9508
1152,506,9494
1153,506,9494
1154,506,9494
1155,508,9492
1156,508,9492
1157,508,9492
1158,509,9491
1159,509,9491
1160,509,9491
1161,498,9502
1162,498,9502
1163,498,9502
1164,488,9512
1165,488,9512
1166,488,9512
1167,481,9519
1168,481,9519
1169,481,9519
1170,492,9508
1171,492,9508
1172,492,9508
1173,487,9513
1174,487,9513
1175,487,9513
1176,483,9517
1177,483,9517
1178,483,9517
1179,496,9504
1180,496,9504
1181,496,9504
1182,497,9503
1183,497,9503
1184,497,9503
1185,497,9503
1186,492,9508
1187,492,9508
1188,492,9508
1189,494,9506
1190,494,9506
1191,494,9506
1192,485,9515
1193,485,9515
1194,485,9515
